utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651762262,-33,6,41,9.0
1651762264,-29,6,26,-7.5
1651762266,-28,6,23,-1.5
1651762268,-27,6,21,-1.0
1651762270,-28,6,23,1.0
1651762272,-29,6,26,1.5
1651762274,-30,6,29,1.5
1651762276,-25,6,16,-6.5
1651762278,-26,6,18,1.0
1651762280,-29,6,26,4.0
1651762282,-28,4,23,-1.5
1651762284,-32,6,37,7.0
1651762286,-29,4,26,-5.5
1651762288,-29,4,26,0.0
1651762290,-27,4,21,-2.5
1651762292,-28,6,23,1.0
1651762294,-35,6,52,14.5
1651762296,-34,6,46,-3.0
1651762298,-28,6,23,-11.5
1651762300,-26,6,18,-2.5
1651762302,-29,6,26,4.0
1651762304,-29,4,26,0.0
1651762306,-27,6,21,-2.5
1651762308,-28,6,23,1.0
1651762310,-28,6,23,0.0
1651762312,-29,6,26,1.5
1651762314,-26,6,18,-4.0
1651762316,-28,6,23,2.5
1651762318,-31,6,33,5.0
1651762320,-30,6,29,-2.0
1651762322,-31,6,33,2.0
1651762324,-27,6,21,-6.0
1651762326,-29,6,26,2.5
1651762328,-27,6,21,-2.5
1651762330,-31,6,33,6.0
1651762332,-25,6,16,-8.5
1651762334,-27,4,21,2.5
1651762336,-28,6,23,1.0
1651762338,-30,4,29,3.0
1651762340,-30,4,29,0.0
1651762342,-27,6,21,-4.0
1651762344,-29,6,26,2.5
1651762346,-28,6,23,-1.5
1651762348,-28,6,23,0.0
1651762350,-28,6,23,0.0
1651762352,-31,6,33,5.0
1651762354,-28,6,23,-5.0
1651762356,-27,6,21,-1.0
1651762358,-26,6,18,-1.5
1651762360,-31,6,33,7.5
1651762362,-30,6,29,-2.0
1651762364,-27,6,21,-4.0
1651762366,-25,6,16,-2.5
1651762368,-28,6,23,3.5
1651762370,-30,6,29,3.0
1651762372,-28,6,23,-3.0
1651762374,-28,6,23,0.0
1651762376,-27,6,21,-1.0
1651762378,-28,6,23,1.0
1651762380,-29,6,26,1.5
1651762382,-26,6,18,-4.0
1651762384,-31,6,33,7.5
1651762386,-26,6,18,-7.5
1651762388,-29,6,26,4.0
1651762391,-27,6,21,-1.7
1651762393,-26,6,18,-1.5
1651762395,-30,6,29,5.5
1651762397,-28,6,23,-3.0
1651762399,-28,6,23,0.0
1651762401,-27,6,21,-1.0
1651762403,-26,6,18,-1.5
1651762405,-28,6,23,2.5
1651762407,-29,6,26,1.5
1651762409,-28,6,23,-1.5
1651762411,-29,4,26,1.5
1651762413,-28,4,23,-1.5
1651762415,-28,6,23,0.0
1651762417,-28,6,23,0.0
1651762419,-29,6,26,1.5
1651762421,-28,6,23,-1.5
1651762423,-26,6,18,-2.5
1651762425,-26,6,18,0.0
1651762427,-28,6,23,2.5
1651762429,-31,6,33,5.0
1651762431,-29,6,26,-3.5
1651762433,-28,6,23,-1.5
1651762435,-30,4,29,3.0
1651762437,-29,4,26,-1.5
1651762439,-26,6,18,-4.0
1651762441,-26,6,18,0.0
1651762443,-32,6,37,9.5
1651762445,-27,6,21,-8.0
1651762447,-28,6,23,1.0
1651762449,-29,6,26,1.5
1651762451,-28,6,23,-1.5
1651762453,-29,6,26,1.5
1651762455,-27,6,21,-2.5
1651762457,-29,6,26,2.5
1651762459,-25,6,16,-5.0
1651762461,-28,6,23,3.5
1651762463,-29,6,26,1.5
1651762465,-30,6,29,1.5
1651762467,-29,6,26,-1.5
1651762469,-27,6,21,-2.5
1651762471,-30,6,29,4.0
1651762473,-28,6,23,-3.0
1651762475,-25,6,16,-3.5
1651762477,-33,6,41,12.5
1651762479,-27,6,21,-10.0
1651762481,-27,6,21,0.0
1651762483,-32,6,37,8.0
1651762485,-26,6,18,-9.5
1651762487,-30,6,29,5.5
1651762489,-26,6,18,-5.5
1651762491,-30,6,29,5.5
1651762493,-27,6,21,-4.0
1651762495,-32,6,37,8.0
1651762497,-23,4,13,-12.0
1651762499,-27,6,21,4.0
1651762501,-28,6,23,1.0
1651762503,-28,6,23,0.0
1651762505,-28,6,23,0.0
1651762507,-29,6,26,1.5
1651762509,-30,6,29,1.5
1651762511,-29,4,26,-1.5
1651762513,-29,6,26,0.0
1651762515,-30,4,29,1.5
1651762517,-26,6,18,-5.5
1651762519,-27,6,21,1.5
1651762521,-29,6,26,2.5
1651762523,-26,6,18,-4.0
1651762525,-27,6,21,1.5
1651762527,-27,6,21,0.0
1651762529,-28,4,23,1.0
1651762531,-27,6,21,-1.0
1651762533,-27,6,21,0.0
1651762535,-26,6,18,-1.5
1651762537,-29,6,26,4.0
1651762539,-32,6,37,5.5
1651762541,-27,6,21,-8.0
1651762543,-30,6,29,4.0
1651762545,-24,6,15,-7.0
1651762547,-26,6,18,1.5
1651762549,-28,2,23,2.5
1651762551,-29,4,26,1.5
1651762553,-28,6,23,-1.5
1651762555,-30,6,29,3.0
1651762557,-28,6,23,-3.0
1651762559,-31,6,33,5.0
1651762561,-28,6,23,-5.0
1651762563,-27,6,21,-1.0
1651762565,-29,6,26,2.5
1651762567,-28,6,23,-1.5
1651762569,-28,6,23,0.0
1651762571,-29,6,26,1.5
1651762573,-29,6,26,0.0
1651762575,-27,6,21,-2.5
1651762577,-27,6,21,0.0
1651762579,-27,6,21,0.0
1651762581,-28,6,23,1.0
1651762583,-28,4,23,0.0
1651762585,-30,6,29,3.0
1651762587,-28,6,23,-3.0
1651762589,-27,6,21,-1.0
1651762591,-27,6,21,0.0
1651762593,-29,6,26,2.5
1651762595,-26,6,18,-4.0
1651762597,-29,6,26,4.0
1651762599,-26,6,18,-4.0
1651762601,-28,6,23,2.5
1651762603,-31,4,33,5.0
1651762605,-28,6,23,-5.0
1651762607,-29,6,26,1.5
1651762609,-32,6,37,5.5
1651762611,-27,6,21,-8.0
1651762613,-25,6,16,-2.5
1651762615,-27,6,21,2.5
1651762617,-23,6,13,-4.0
1651762619,-27,6,21,4.0
1651762621,-28,4,23,1.0
1651762623,-27,6,21,-1.0
1651762625,-30,6,29,4.0
1651762627,-27,6,21,-4.0
1651762629,-30,6,29,4.0
1651762631,-28,6,23,-3.0
1651762633,-31,6,33,5.0
1651762635,-32,6,37,2.0
1651762637,-27,6,21,-8.0
1651762639,-28,6,23,1.0
1651762641,-28,6,23,0.0
1651762643,-27,6,21,-1.0
1651762645,-29,6,26,2.5
1651762647,-28,6,23,-1.5
1651762649,-28,6,23,0.0
1651762651,-26,6,18,-2.5
1651762653,-27,6,21,1.5
1651762655,-28,6,23,1.0
1651762657,-30,6,29,3.0
1651762659,-29,6,26,-1.5
1651762661,-28,6,23,-1.5
1651762663,-29,6,26,1.5
1651762665,-29,6,26,0.0
1651762667,-27,6,21,-2.5
1651762669,-27,6,21,0.0
1651762671,-29,6,26,2.5
1651762673,-28,6,23,-1.5
1651762675,-33,6,41,9.0
1651762677,-29,6,26,-7.5
1651762679,-26,6,18,-4.0
1651762681,-29,6,26,4.0
1651762683,-32,6,37,5.5
1651762685,-25,4,16,-10.5
1651762738,-27,6,21,0.1
1651762740,-25,4,16,-2.5
1651762742,-24,6,15,-0.5
1651762744,-27,6,21,3.0
1651762746,-25,6,16,-2.5
1651762748,-25,6,16,0.0
1651762750,-26,6,18,1.0
1651762752,-25,6,16,-1.0
1651762754,-23,6,13,-1.5
1651762756,-24,6,15,1.0
1651762758,-25,6,16,0.5
1651762760,-24,6,15,-0.5
1651762762,-24,6,15,0.0
1651762764,-24,6,15,0.0
1651762766,-24,6,15,0.0
1651762768,-23,6,13,-1.0
1651762770,-28,6,23,5.0
1651762772,-26,4,18,-2.5
1651762774,-24,6,15,-1.5
1651762776,-24,4,15,0.0
1651762778,-27,6,21,3.0
1651762780,-24,6,15,-3.0
1651762782,-23,4,13,-1.0
1651762784,-25,6,16,1.5
1651762786,-22,4,12,-2.0
1651762788,-25,4,16,2.0
1651762790,-25,6,16,0.0
1651762792,-26,6,18,1.0
1651762794,-21,6,10,-4.0
1651762796,-20,6,9,-0.5
1651762798,-25,2,16,3.5
1651762800,-25,4,16,0.0
1651762802,-24,6,15,-0.5
1651762804,-24,6,15,0.0
1651762806,-24,6,15,0.0
1651762808,-24,6,15,0.0
1651762810,-23,6,13,-1.0
1651762812,-25,6,16,1.5
1651762814,-26,4,18,1.0
1651762816,-25,6,16,-1.0
1651762818,-27,6,21,2.5
1651762820,-29,6,26,2.5
1651762822,-30,6,29,1.5
1651762824,-29,6,26,-1.5
1651762826,-28,6,23,-1.5
1651762828,-26,6,18,-2.5
1651762830,-31,6,33,7.5
1651762832,-30,6,29,-2.0
1651762834,-28,6,23,-3.0
1651762836,-24,6,15,-4.0
1651762838,-30,4,29,7.0
1651762840,-28,6,23,-3.0
1651762842,-28,6,23,0.0
1651762844,-30,6,29,3.0
1651762846,-25,4,16,-6.5
1651762848,-26,4,18,1.0
1651762850,-29,6,26,4.0
1651762852,-23,6,13,-6.5
1651762854,-26,4,18,2.5
1651762856,-25,6,16,-1.0
1651762858,-22,6,12,-2.0
1651762860,-33,6,41,14.5
1651762862,-26,6,18,-11.5
1651762864,-33,6,41,11.5
1651762866,-26,6,18,-11.5
1651762868,-27,6,21,1.5
1651762870,-27,6,21,0.0
1651762872,-28,6,23,1.0
1651762874,-29,6,26,1.5
1651762876,-29,6,26,0.0
1651762878,-29,6,26,0.0
1651762880,-29,6,26,0.0
1651762882,-27,6,21,-2.5
1651762884,-30,6,29,4.0
1651762886,-32,6,37,4.0
1651762888,-28,6,23,-7.0
1651762890,-28,6,23,0.0
1651762892,-29,6,26,1.5
1651762894,-29,6,26,0.0
1651762896,-26,6,18,-4.0
1651762898,-30,6,29,5.5
1651762900,-27,6,21,-4.0
1651762902,-27,6,21,0.0
1651762904,-29,6,26,2.5
1651762906,-29,6,26,0.0
1651762908,-28,6,23,-1.5
1651762910,-28,6,23,0.0
1651762912,-29,6,26,1.5
1651762914,-30,6,29,1.5
1651762916,-29,6,26,-1.5
1651762918,-27,6,21,-2.5
1651762920,-27,6,21,0.0
1651762922,-29,4,26,2.5
1651762924,-29,6,26,0.0
1651762926,-29,6,26,0.0
1651762928,-28,6,23,-1.5
1651762930,-28,4,23,0.0
1651762932,-28,6,23,0.0
1651762934,-30,6,29,3.0
1651762936,-33,6,41,6.0
1651762938,-30,6,29,-6.0
1651762940,-28,6,23,-3.0
1651762942,-29,6,26,1.5
1651762944,-33,6,41,7.5
1651762946,-25,6,16,-12.5
1651762948,-26,6,18,1.0
1651762950,-27,6,21,1.5
1651762952,-29,6,26,2.5
1651762954,-27,6,21,-2.5
1651762956,-28,6,23,1.0
1651762958,-29,6,26,1.5
1651762960,-26,4,18,-4.0
1651762962,-29,6,26,4.0
1651762964,-30,6,29,1.5
1651762966,-29,6,26,-1.5
1651762968,-24,6,15,-5.5
1651762970,-28,6,23,4.0
1651762972,-27,6,21,-1.0
1651762974,-29,6,26,2.5
1651762976,-32,4,37,5.5
1651762978,-26,6,18,-9.5
1651762980,-30,4,29,5.5
1651762982,-30,6,29,0.0
1651762984,-26,6,18,-5.5
1651762986,-32,4,37,9.5
1651762988,-27,6,21,-8.0
1651762990,-29,6,26,2.5
1651762992,-30,4,29,1.5
1651762994,-31,6,33,2.0
1651762996,-28,6,23,-5.0
1651762998,-30,6,29,3.0
1651763000,-29,6,26,-1.5
1651763002,-24,2,15,-5.5
1651763004,-28,6,23,4.0
1651763006,-28,4,23,0.0
1651763008,-26,6,18,-2.5
1651763010,-28,6,23,2.5
1651763012,-25,6,16,-3.5
1651763014,-29,6,26,5.0
1651763016,-28,6,23,-1.5
1651763018,-26,6,18,-2.5
1651763020,-27,2,21,1.5
1651763022,-29,6,26,2.5
1651763024,-33,6,41,7.5
1651763026,-26,6,18,-11.5
1651763028,-27,6,21,1.5
1651763030,-25,4,16,-2.5
1651763032,-26,6,18,1.0
1651763034,-32,6,37,9.5
1651763036,-31,6,33,-2.0
1651763038,-27,2,21,-6.0
1651763040,-27,6,21,0.0
1651763042,-32,6,37,8.0
1651763044,-29,6,26,-5.5
1651763046,-27,6,21,-2.5
1651763048,-26,4,18,-1.5
1651763050,-24,4,15,-1.5
1651763052,-29,4,26,5.5
1651763054,-31,6,33,3.5
1651763056,-27,6,21,-6.0
1651763058,-25,6,16,-2.5
1651763060,-28,4,23,3.5
1651763062,-28,6,23,0.0
1651763064,-29,6,26,1.5
1651763066,-35,6,52,13.0
1651763068,-29,4,26,-13.0
1651763070,-28,6,23,-1.5
1651763072,-23,6,13,-5.0
1651763074,-31,6,33,10.0
1651763076,-28,6,23,-5.0
1651763078,-28,6,23,0.0
1651763080,-31,6,33,5.0
1651763082,-26,6,18,-7.5
1651763084,-23,6,13,-2.5
1651763086,-32,6,37,12.0
1651763088,-27,6,21,-8.0
1651763090,-30,6,29,4.0
1651763092,-29,6,26,-1.5
1651763094,-25,6,16,-5.0
1651763096,-27,4,21,2.5
1651763098,-31,6,33,6.0
1651763100,-28,6,23,-5.0
1651763102,-28,6,23,0.0
1651763104,-35,6,52,14.5
1651763106,-26,6,18,-17.0
1651763108,-30,6,29,5.5
1651763110,-31,6,33,2.0
1651763112,-27,6,21,-6.0
1651763114,-25,4,16,-2.5
1651763116,-24,6,15,-0.5
1651763118,-30,6,29,7.0
1651763120,-30,4,29,0.0
1651763122,-30,4,29,0.0
1651763124,-28,6,23,-3.0
1651763126,-26,6,18,-2.5
1651763128,-29,6,26,4.0
1651763130,-31,6,33,3.5
1651763132,-27,6,21,-6.0
1651763134,-26,6,18,-1.5
1651763136,-28,6,23,2.5
1651763138,-31,6,33,5.0
1651763189,-30,6,29,-0.1
1651763191,-27,6,21,-4.0
1651763193,-29,6,26,2.5
1651763195,-29,6,26,0.0
1651763197,-28,6,23,-1.5
1651763199,-31,6,33,5.0
1651763201,-28,6,23,-5.0
1651763203,-28,6,23,0.0
1651763205,-29,6,26,1.5
1651763207,-28,6,23,-1.5
1651763209,-32,6,37,7.0
1651763211,-27,6,21,-8.0
1651763213,-32,6,37,8.0
1651763215,-28,6,23,-7.0
1651763217,-31,6,33,5.0
1651763219,-28,6,23,-5.0
1651763221,-27,6,21,-1.0
1651763223,-32,6,37,8.0
1651763225,-30,6,29,-4.0
1651763227,-28,6,23,-3.0
1651763229,-30,6,29,3.0
1651763231,-28,6,23,-3.0
1651763233,-29,4,26,1.5
1651763235,-28,6,23,-1.5
1651763237,-30,6,29,3.0
1651763239,-27,6,21,-4.0
1651763241,-29,6,26,2.5
1651763243,-32,6,37,5.5
1651763245,-33,6,41,2.0
1651763247,-26,4,18,-11.5
1651763249,-26,6,18,0.0
1651763251,-29,6,26,4.0
1651763253,-28,6,23,-1.5
1651763255,-30,6,29,3.0
1651763257,-29,6,26,-1.5
1651763259,-37,6,65,19.5
1651763261,-33,4,41,-12.0
1651763263,-30,6,29,-6.0
1651763265,-29,2,26,-1.5
1651763267,-31,6,33,3.5
1651763269,-27,6,21,-6.0
1651763271,-26,6,18,-1.5
1651763273,-33,6,41,11.5
1651763275,-30,6,29,-6.0
1651763277,-30,6,29,0.0
1651763279,-30,4,29,0.0
1651763281,-33,6,41,6.0
1651763283,-32,6,37,-2.0
1651763285,-31,6,33,-2.0
1651763287,-33,6,41,4.0
1651763289,-31,6,33,-4.0
1651763291,-32,6,37,2.0
1651763293,-31,6,33,-2.0
1651763295,-30,6,29,-2.0
1651763297,-29,6,26,-1.5
1651763299,-32,6,37,5.5
1651763301,-28,6,23,-7.0
1651763303,-33,6,41,9.0
1651763305,-34,6,46,2.5
1651763307,-27,6,21,-12.5
1651763309,-31,6,33,6.0
1651763311,-31,6,33,0.0
1651763313,-35,6,52,9.5
1651763315,-31,6,33,-9.5
1651763317,-27,6,21,-6.0
1651763319,-36,6,58,18.5
1651763321,-29,6,26,-16.0
1651763323,-34,6,46,10.0
1651763325,-33,6,41,-2.5
1651763327,-32,4,37,-2.0
1651763329,-36,6,58,10.5
1651763331,-33,2,41,-8.5
1651763333,-33,6,41,0.0
1651763335,-33,6,41,0.0
1651763337,-35,6,52,5.5
1651763339,-32,6,37,-7.5
1651763341,-31,6,33,-2.0
1651763343,-28,6,23,-5.0
1651763345,-31,6,33,5.0
1651763347,-33,6,41,4.0
1651763349,-31,6,33,-4.0
1651763351,-30,6,29,-2.0
1651763353,-29,6,26,-1.5
1651763355,-27,6,21,-2.5
1651763357,-33,6,41,10.0
1651763359,-30,6,29,-6.0
1651763361,-29,6,26,-1.5
1651763363,-33,6,41,7.5
1651763365,-32,6,37,-2.0
1651763367,-34,6,46,4.5
1651763369,-29,6,26,-10.0
1651763371,-34,6,46,10.0
1651763373,-32,6,37,-4.5
1651763375,-29,6,26,-5.5
1651763377,-30,4,29,1.5
1651763379,-30,6,29,0.0
1651763381,-30,6,29,0.0
1651763383,-28,6,23,-3.0
1651763385,-28,6,23,0.0
1651763387,-30,6,29,3.0
1651763389,-31,6,33,2.0
1651763391,-32,6,37,2.0
1651763393,-35,6,52,7.5
1651763395,-30,6,29,-11.5
1651763397,-32,6,37,4.0
1651763399,-28,6,23,-7.0
1651763401,-29,6,26,1.5
1651763403,-28,6,23,-1.5
1651763405,-32,6,37,7.0
1651763407,-28,4,23,-7.0
1651763409,-30,6,29,3.0
1651763411,-34,6,46,8.5
1651763413,-27,6,21,-12.5
1651763415,-29,6,26,2.5
1651763417,-31,6,33,3.5
1651763419,-33,6,41,4.0
1651763421,-30,6,29,-6.0
1651763423,-33,6,41,6.0
1651763425,-31,6,33,-4.0
1651763427,-31,6,33,0.0
1651763429,-31,6,33,0.0
1651763431,-33,6,41,4.0
1651763433,-26,6,18,-11.5
1651763435,-28,6,23,2.5
1651763437,-29,6,26,1.5
1651763439,-31,6,33,3.5
1651763441,-29,6,26,-3.5
1651763443,-32,4,37,5.5
1651763445,-30,6,29,-4.0
1651763447,-30,6,29,0.0
1651763449,-31,6,33,2.0
1651763451,-27,4,21,-6.0
1651763453,-30,6,29,4.0
1651763455,-29,6,26,-1.5
1651763457,-31,6,33,3.5
1651763459,-29,6,26,-3.5
1651763461,-35,6,52,13.0
1651763463,-30,6,29,-11.5
1651763465,-28,4,23,-3.0
1651763467,-34,6,46,11.5
1651763469,-28,6,23,-11.5
1651763471,-29,6,26,1.5
1651763473,-29,6,26,0.0
1651763475,-31,4,33,3.5
1651763477,-34,6,46,6.5
1651763479,-29,6,26,-10.0
1651763481,-33,4,41,7.5
1651763483,-31,6,33,-4.0
1651763485,-30,6,29,-2.0
1651763487,-33,6,41,6.0
1651763489,-32,6,37,-2.0
1651763491,-28,6,23,-7.0
1651763493,-29,6,26,1.5
1651763495,-29,6,26,0.0
1651763497,-29,6,26,0.0
1651763499,-30,6,29,1.5
1651763501,-29,6,26,-1.5
1651763503,-27,4,21,-2.5
1651763505,-30,6,29,4.0
1651763507,-28,6,23,-3.0
1651763509,-30,6,29,3.0
1651763511,-30,4,29,0.0
1651763513,-31,6,33,2.0
1651763515,-29,6,26,-3.5
1651763517,-28,4,23,-1.5
1651763519,-32,6,37,7.0
1651763521,-28,6,23,-7.0
1651763523,-30,6,29,3.0
1651763525,-33,6,41,6.0
1651763527,-32,6,37,-2.0
1651763529,-27,6,21,-8.0
1651763531,-27,6,21,0.0
1651763533,-29,6,26,2.5
1651763535,-35,6,52,13.0
1651763537,-30,6,29,-11.5
1651763539,-29,6,26,-1.5
1651763541,-30,6,29,1.5
1651763543,-30,6,29,0.0
1651763545,-32,6,37,4.0
1651763547,-36,6,58,10.5
1651763549,-32,6,37,-10.5
1651763551,-32,6,37,0.0
1651763553,-32,6,37,0.0
1651763555,-27,6,21,-8.0
1651763557,-29,6,26,2.5
1651763559,-27,6,21,-2.5
1651763561,-28,6,23,1.0
1651763563,-36,6,58,17.5
1651763565,-35,6,52,-3.0
1651763567,-33,6,41,-5.5
1651763569,-35,4,52,5.5
1651763571,-30,4,29,-11.5
1651763573,-34,6,46,8.5
1651763575,-27,6,21,-12.5
1651763577,-23,6,13,-4.0
1651763579,-31,6,33,10.0
1651763581,-32,6,37,2.0
1651763583,-28,6,23,-7.0
1651763585,-29,6,26,1.5
1651763587,-28,6,23,-1.5
1651763589,-31,6,33,5.0
1651763591,-28,6,23,-5.0
1651763593,-28,6,23,0.0
1651763595,-31,6,33,5.0
1651763597,-30,6,29,-2.0
1651763599,-30,6,29,0.0
1651763601,-31,6,33,2.0
1651763603,-31,6,33,0.0
1651763605,-28,6,23,-5.0
1651763607,-31,6,33,5.0
1651763609,-29,6,26,-3.5
1651763611,-28,4,23,-1.5
1651763613,-28,6,23,0.0
1651763615,-28,6,23,0.0
1651763617,-29,6,26,1.5
1651763619,-35,6,52,13.0
1651763621,-37,6,65,6.5
1651763623,-30,6,29,-18.0
1651763625,-29,6,26,-1.5
1651763627,-33,4,41,7.5
1651763629,-28,6,23,-9.0
1651763631,-33,6,41,9.0
1651763633,-31,4,33,-4.0
1651763635,-30,6,29,-2.0
1651763637,-30,6,29,0.0
1651763639,-29,6,26,-1.5
1651763641,-28,6,23,-1.5
1651763643,-31,6,33,5.0
1651763645,-32,6,37,2.0
1651763647,-30,6,29,-4.0
1651763649,-32,6,37,4.0
1651763651,-33,6,41,2.0
1651763653,-28,6,23,-9.0
1651763655,-33,6,41,9.0
1651763657,-34,6,46,2.5
1651763659,-33,6,41,-2.5
1651763661,-33,6,41,0.0
1651763663,-36,6,58,8.5
1651763665,-32,6,37,-10.5
1651763667,-30,6,29,-4.0
1651763669,-28,4,23,-3.0
1651763671,-33,6,41,9.0
1651763673,-32,6,37,-2.0
1651763675,-29,6,26,-5.5
1651763677,-28,6,23,-1.5
1651763679,-29,6,26,1.5
1651763681,-29,4,26,0.0
1651763683,-30,6,29,1.5
1651763685,-32,6,37,4.0
1651763687,-31,6,33,-2.0
1651763689,-27,6,21,-6.0
1651763691,-34,6,46,12.5
1651763693,-31,6,33,-6.5
1651763695,-33,6,41,4.0
1651763697,-34,6,46,2.5
1651763699,-33,6,41,-2.5
1651763701,-30,6,29,-6.0
1651763703,-29,6,26,-1.5
1651763705,-29,6,26,0.0
1651763707,-30,6,29,1.5
1651763709,-33,6,41,6.0
1651763711,-28,6,23,-9.0
1651763713,-32,6,37,7.0
1651763715,-30,6,29,-4.0
1651763717,-30,6,29,0.0
1651763719,-33,6,41,6.0
1651763721,-32,6,37,-2.0
1651763723,-31,6,33,-2.0
1651763725,-28,6,23,-5.0
1651763727,-28,6,23,0.0
1651763729,-30,6,29,3.0
1651763731,-30,6,29,0.0
1651763733,-27,6,21,-4.0
1651763735,-27,6,21,0.0
1651763737,-29,6,26,2.5
1651763739,-35,6,52,13.0
1651763741,-32,6,37,-7.5
1651763743,-30,6,29,-4.0
1651763745,-30,6,29,0.0
1651763747,-30,6,29,0.0
1651763749,-32,6,37,4.0
1651763751,-35,6,52,7.5
1651763753,-27,6,21,-15.5
1651763755,-29,4,26,2.5
1651763757,-33,6,41,7.5
1651763759,-30,6,29,-6.0
1651763761,-28,6,23,-3.0
1651763763,-32,6,37,7.0
1651763765,-30,6,29,-4.0
1651763767,-28,6,23,-3.0
1651763769,-33,6,41,9.0
1651763771,-30,2,29,-6.0
1651763773,-36,6,58,14.5
1651763775,-35,6,52,-3.0
1651763777,-29,6,26,-13.0
1651763779,-30,6,29,1.5
1651763781,-29,6,26,-1.5
1651763783,-30,6,29,1.5
1651763786,-32,6,37,2.7
1651763788,-30,6,29,-4.0
1651763790,-30,6,29,0.0
1651763792,-30,6,29,0.0
1651763794,-31,4,33,2.0
1651763796,-30,6,29,-2.0
1651763798,-33,6,41,6.0
1651763800,-32,6,37,-2.0
1651763802,-33,6,41,2.0
1651763804,-29,6,26,-7.5
1651763806,-28,6,23,-1.5
1651763808,-30,6,29,3.0
1651763810,-28,6,23,-3.0
1651763812,-33,6,41,9.0
1651763814,-27,6,21,-10.0
1651763816,-30,6,29,4.0
1651763818,-29,6,26,-1.5
1651763820,-30,6,29,1.5
1651763822,-33,6,41,6.0
1651763824,-29,6,26,-7.5
1651763826,-34,6,46,10.0
1651763828,-28,6,23,-11.5
1651763830,-28,6,23,0.0
1651763832,-28,6,23,0.0
1651763834,-30,4,29,3.0
1651763836,-29,6,26,-1.5
1651763838,-29,6,26,0.0
1651763840,-28,6,23,-1.5
1651763842,-31,6,33,5.0
1651763844,-31,6,33,0.0
1651763846,-32,6,37,2.0
1651763848,-27,6,21,-8.0
1651763850,-28,6,23,1.0
1651763852,-29,6,26,1.5
1651763854,-30,6,29,1.5
1651763856,-30,4,29,0.0
1651763858,-35,6,52,11.5
1651763860,-35,6,52,0.0
1651763862,-35,6,52,0.0
1651763864,-33,6,41,-5.5
1651763866,-33,6,41,0.0
1651763868,-32,6,37,-2.0
1651763870,-35,6,52,7.5
1651763872,-33,6,41,-5.5
1651763874,-35,6,52,5.5
1651763876,-36,6,58,3.0
1651763878,-36,6,58,0.0
1651763880,-35,6,52,-3.0
1651763882,-32,6,37,-7.5
1651763884,-36,6,58,10.5
1651763886,-36,6,58,0.0
1651763888,-37,6,65,3.5
1651763890,-36,6,58,-3.5
1651763892,-31,6,33,-12.5
1651763894,-35,6,52,9.5
1651763896,-31,4,33,-9.5
1651763898,-31,6,33,0.0
1651763900,-30,6,29,-2.0
1651763902,-34,6,46,8.5
1651763904,-30,6,29,-8.5
1651763906,-30,6,29,0.0
1651763908,-33,6,41,6.0
1651763910,-31,6,33,-4.0
1651763912,-37,6,65,16.0
1651763914,-36,6,58,-3.5
1651763916,-35,6,52,-3.0
1651763918,-34,6,46,-3.0
1651763920,-37,6,65,9.5
1651763922,-36,6,58,-3.5
1651763924,-31,4,33,-12.5
1651763926,-34,6,46,6.5
1651763928,-35,6,52,3.0
1651763930,-40,6,92,20.0
1651763932,-42,6,116,12.0
1651763934,-41,6,103,-6.5
1651763936,-43,6,130,13.5
1651763938,-43,6,130,0.0
1651763940,-41,6,103,-13.5
1651763942,-43,6,130,13.5
1651763944,-45,6,164,17.0
1651763946,-45,6,164,0.0
1651763948,-39,6,82,-41.0
1651763950,-38,6,73,-4.5
1651763952,-44,6,146,36.5
1651763954,-44,6,146,0.0
1651763956,-41,6,103,-21.5
1651763958,-38,6,73,-15.0
1651763960,-44,6,146,36.5
1651763962,-41,6,103,-21.5
1651763964,-47,6,206,51.5
1651763966,-43,6,130,-38.0
1651763968,-41,6,103,-13.5
1651763970,-43,6,130,13.5
1651763972,-39,6,82,-24.0
1651763974,-41,6,103,10.5
1651763976,-41,4,103,0.0
1651763978,-41,6,103,0.0
1651763980,-40,6,92,-5.5
1651763982,-42,6,116,12.0
1651763984,-42,6,116,0.0
1651763986,-39,6,82,-17.0
1651763988,-44,6,146,32.0
1651763990,-42,6,116,-15.0
1651763992,-42,6,116,0.0
1651763994,-46,6,184,34.0
1651763996,-41,6,103,-40.5
1651763998,-42,6,116,6.5
1651764000,-41,6,103,-6.5
1651764002,-44,6,146,21.5
1651764004,-41,6,103,-21.5
1651764006,-44,6,146,21.5
1651764008,-44,6,146,0.0
1651764010,-44,4,146,0.0
1651764012,-44,6,146,0.0
1651764014,-42,6,116,-15.0
1651764016,-44,6,146,15.0
1651764018,-46,6,184,19.0
1651764020,-48,6,231,23.5
1651764022,-46,6,184,-23.5
1651764024,-46,6,184,0.0
1651764026,-43,6,130,-27.0
1651764028,-42,6,116,-7.0
1651764030,-44,6,146,15.0
1651764032,-38,6,73,-36.5
1651764034,-42,6,116,21.5
1651764036,-42,6,116,0.0
1651764038,-42,6,116,0.0
1651764040,-40,6,92,-12.0
1651764042,-44,6,146,27.0
1651764044,-39,6,82,-32.0
1651764046,-41,6,103,10.5
1651764048,-41,6,103,0.0
1651764050,-41,4,103,0.0
1651764052,-43,6,130,13.5
1651764054,-45,6,164,17.0
1651764056,-52,6,366,101.0
1651764058,-53,6,411,22.5
1651764060,-58,6,731,160.0
1651764062,-57,4,651,-40.0
